ID,书名,价格,图片链接
3e838642-e9ae-44fa-81b1-960d81a4113f,电机与拖动（第4版）（附微课视频）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-58215-7/72jpg/58215_s300.jpg
69e146ee-18c2-422b-9ce9-03c1b493d7c2,电工基础（第4版）（微课版）,39.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-58164-8/72jpg/58164_s300.jpg
4f5938ca-e040-4c1a-a0e1-35bab517f2a9,精通开关电源设计(第2版),79.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-36795-2/72jpg/36795_s300.jpg
e7a43a6f-7455-4559-9626-90e6e1f2d77c,电气控制与PLC应用技术,30.40,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-30178-9/72jpg/30178_s300.jpg
4bdd2374-15cf-47b1-9df6-125ade5a258f,工业控制网络(工业和信息化普通高等教育“十二五”规划教材立项项目),25.60,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-30136-9/72jpg/30136_s300.jpg
1c68d2cf-39d6-4e62-81d1-cf06f9fa5c4f,电力电子技术（第3版）（微课版）,43.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-52659-5/72jpg/52659_s300.jpg
452a1f64-9136-40a5-b85b-ac0c94ce44b0,单片机应用技术项目教程（C语言版）（第2版）（附微课视频）,36.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-51398-4/72jpg/51398_s300.jpg
0f66a6e8-ce8b-469d-a3e3-96f217421ca2,业余无线电通信（第四版）,40.00,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-38635-9/72jpg/38635_s300.jpg
65a603d0-c51c-47fc-9e20-588f6a7b5e13,电子元器件识别与检测 全彩微视频版,63.20,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-52460-7/72jpg/52460_s300.jpg
00c05af4-8025-48d7-aa28-e4ff53893931,电气控制与PLC应用（第4版）（活页式）（微课版）,55.84,https://cdn.ptpress.cn/uploadimg/Material/978-7-115-59272-9/72jpg/59272_s300.jpg
